CustomerID,FirstName,LastName,Email,Phone,Address,City,State,Country,ZipCode,Gender,Age,JoinDate,LastPurchaseDate,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Education,Occupation,Hobbies,AccountCreationDate,AccountStatus,LastUpdated,Notes,ReferrerID,PromotionalEmails,FeedbackRating
Cust_88,Karen,Torres,danielle.fernandez@yahoo.com,+1-415-405-6583,"5162 Brittany Square Geraldfort, AS 08681",South Marcusburgh,Delaware,Samoa,59367,Female,41.0,,,6847.81,,3.0,Silver,Credit Card,Married,,Doctor,Music,2024-08-30,,2024-05-31,Without number side.,,False,1.1
Cust_89,Alexander,Gibbs,stacey.cannon@None,+1-309-930-2021x2689,"496 Derek Freeway Suite 886 New Erikaview, TX 09631",Pierceland,Montana,Micronesia,,Male,,,,8113.48,,,Silver,,Divorced,Master,,Music,,Active,2024-08-30,,,True,2.2
Cust_90,Anthony,Miller,robert.brown@outlook.com,822-908-6058,"37880 Baker Neck Apt. 267 Villegasshire, KS 15191",Cindyburgh,California,Fiji,95375,,,,2024-05-14,5772.07,,10.0,Bronze,,,High School,Teacher,Reading,,Inactive,2024-07-15,,,True,
Cust_91,Elizabeth,Morales,megan.owens@outlook.com,7705973379,"518 Renee Avenue Calebbury, MI 03592",New Linda,Tennessee,Belize,,Female,,2024-10-14,,8145.35,64.0,1.0,Gold,Debit Card,Married,,Engineer,,,,2024-09-04,,Cust_8573,False,2.3
Cust_92,Kristina,Fox,roy.jackson@gmail.com,+1-705-511-1967x03893,"483 Harvey Stravenue Gavinside, IA 65629",Port Kellymouth,Colorado,Lesotho,,Female,46.0,2024-04-04,2024-06-06,1590.71,,,Silver,,Single,,Other,Sports,,Inactive,2024-10-11,,Cust_2364,False,2.3
Cust_93,Joseph,Smith,lindsay.brown@yahoo.com,885-855-2987x8247,"90230 Robbins Mountain Norrismouth, NM 57718",Terryfurt,Louisiana,Spain,,Male,18.0,,2024-07-14,759.19,279.0,9.0,Gold,PayPal,,Master,Doctor,Reading,,Inactive,2024-03-21,,Cust_13,False,4.9
Cust_94,Stephanie,Clark,david.day@outlook.com,001-243-704-7443x89397,"88025 Teresa Pine Suite 354 New Joe, GU 29291",Port Michaelview,Ohio,Nauru,24654,Female,40.0,2024-07-18,2024-01-31,9397.22,,9.0,Platinum,Credit Card,,High School,Teacher,Sports,,Inactive,2024-02-26,Public media.,Cust_3169,True,2.7
Cust_95,Phillip,Turner,brittany.wilson@yahoo.com,+1-304-983-7993x05923,"14940 Michael Drive Suite 992 Lake Timothystad, AZ 50037",South Catherinefurt,California,Tokelau,,Male,33.0,,2024-06-20,8137.41,,,Platinum,,Single,Master,Other,Reading,,,2024-04-10,,,True,
Cust_96,Susan,Ayers,jason.turner@gmail.com,+1-761-353-6375,"84439 Hunt Green Apt. 984 Faulknerport, IL 06347",East Robintown,Louisiana,Cayman Islands,,,,,,4879.02,320.0,6.0,Gold,Credit Card,Divorced,Master,Engineer,,,,2024-04-16,Ok paper Congress.,,True,
Cust_97,Mark,Henderson,jose.patterson@gmail.com,+1-293-316-6070x072,"32064 Gomez View Suite 303 New Alexachester, VI 70997",South Terri,Georgia,Sao Tome and Principe,,,57.0,2024-10-04,,3004.89,421.0,,Gold,Credit Card,Married,Master,,Music,,,2024-03-21,,Cust_8615,True,
Cust_98,Ashley,Johnson,dustin.phillips@None,8668831626,"113 West Via Suite 275 Loriborough, ME 79514",East Amy,Rhode Island,Mexico,,Male,44.0,,,2869.87,,1.0,,Debit Card,Divorced,,Engineer,,,Active,2024-06-15,,,False,1.1
Cust_99,Timothy,Rose,kristin.potts@yahoo.com,001-222-896-2156x503,"9888 Kristen Well Apt. 211 Davisville, PA 91355",East Laurenberg,Virginia,Slovakia (Slovak Republic),51998,Female,,2024-09-16,,4519.68,279.0,7.0,Bronze,Debit Card,Divorced,,Teacher,Reading,2024-09-28,Inactive,2024-05-05,,Cust_5561,True,4.0
Cust_100,Samantha,Stephenson,franklin.hamilton@None,+1-879-661-6805x2641,"5795 Romero Throughway Suite 818 Rodriguezmouth, MI 89691",Bensonmouth,Hawaii,Egypt,33034,Female,,2024-07-18,,3865.53,19.0,9.0,,PayPal,Married,High School,Engineer,Traveling,,,2024-01-16,,,False,1.2
Cust_101,Joseph,Lawson,christopher.atkins@outlook.com,540-833-8851x63201,"3065 Dixon Causeway Apt. 618 Port Rebecca, UT 68500",Port Jacob,Montana,Mayotte,25441,Male,,,,7780.39,,,Gold,PayPal,Divorced,Master,Doctor,,2024-09-12,,2024-08-05,,,False,
Cust_102,Eileen,Blankenship,albert.foster@None,+1-261-515-6635x9646,"7867 Mcintosh Island East Michele, KY 17628",Martinezfort,Arizona,Central African Republic,,,,,,4182.92,192.0,,Bronze,Credit Card,Single,Master,Engineer,Sports,2024-06-24,Inactive,2024-02-19,,,True,4.2
Cust_103,Michael,Miller,susan.walters@yahoo.com,(671)981-0834x063,"99365 Robert Square North Brenda, VA 20406",Johnstonstad,Utah,United Kingdom,,Male,33.0,,2024-03-05,6903.08,,,Silver,,Divorced,Bachelor,Teacher,,,Active,2024-07-29,,Cust_778,False,
Cust_104,Ronald,Garrett,erica.fernandez@outlook.com,001-594-222-4317x9047,"382 Miles Groves Apt. 129 Hunterburgh, PR 36737",New Morganview,North Dakota,Panama,23220,,28.0,2024-07-01,,9576.05,,10.0,Gold,Credit Card,Single,Master,,Music,2024-04-09,Active,2024-03-15,,Cust_3352,False,
Cust_105,Matthew,Hansen,april.murphy@gmail.com,+1-708-578-8245,"4274 Hardy Glen New Maurice, NE 13327",New Russell,South Carolina,Croatia,,Male,,,2024-01-12,4058.48,,,Gold,PayPal,Divorced,,Engineer,,,,2024-06-09,,,False,2.3
Cust_106,Natalie,Simon,brittney.cain@outlook.com,001-944-715-0376x49252,"9097 Dawn Drive Suite 347 Jenkinstown, VI 65026",North Heatherport,New Hampshire,Fiji,02999,,68.0,,,9433.62,,,Platinum,Credit Card,Single,Bachelor,,Music,,,2024-04-18,Late through.,,False,4.6
Cust_107,David,Miller,anthony.anderson@None,537.254.6453x8470,"8633 Allen Keys Suite 586 Simonshire, UT 35199",Thomasville,Wyoming,Sierra Leone,,Female,56.0,,2024-10-07,4036.75,,,Silver,Credit Card,Married,Bachelor,Teacher,Reading,2024-06-12,Active,2024-05-04,Poor race outside.,Cust_3730,True,2.5
Cust_108,Bianca,Ramirez,derrick.jackson@gmail.com,001-588-375-6205x0147,"097 Clinton Streets Lake Natalie, OR 67267",Oliviashire,Tennessee,Yemen,08436,Female,,2024-06-23,,9922.73,4.0,2.0,Gold,Credit Card,Divorced,Master,Teacher,Sports,2024-09-20,Active,2024-07-28,Glass above human.,Cust_5528,False,
Cust_109,Meghan,Reed,thomas.estrada@yahoo.com,(683)496-8617,"56834 Montgomery Streets Apt. 528 South John, PR 57838",West Dianaville,Louisiana,Sao Tome and Principe,32312,,,2024-07-23,,8538.34,335.0,,Bronze,,Married,Master,Other,Music,,Active,2024-10-04,Continue I large.,Cust_1288,True,
Cust_110,Nicole,Alvarez,dennis.barajas@yahoo.com,502.441.4456x07390,"919 Bishop Trafficway East Jenniferberg, AZ 00992",Glennfurt,Alabama,Cayman Islands,,,66.0,2024-08-23,,7084.0,,3.0,Platinum,Credit Card,Married,Master,Other,Traveling,2024-09-30,,2024-04-29,,Cust_9719,False,3.2
Cust_111,Chase,Sanders,rebecca.wagner@yahoo.com,(354)702-5002x835,USCGC Higgins FPO AP 88722,Williamshire,Washington,Greenland,,,,2024-09-27,2024-08-30,4112.36,8.0,,Gold,,Married,,Engineer,Sports,2024-06-25,Inactive,2024-10-05,,Cust_4243,False,
Cust_112,Marcus,Mason,joseph.johnson@None,001-600-333-4802x99838,USCGC Martinez FPO AP 80969,Atkinstown,New York,Saint Martin,,Female,61.0,,,5406.53,,,Silver,Credit Card,,High School,Other,Reading,,,2024-10-15,,,False,3.8
Cust_113,Emily,Hunt,andrew.gomez@outlook.com,(635)488-8239x5535,"631 Angela Summit East Mariamouth, WY 61694",Lambertstad,Oregon,Panama,,Male,48.0,,2024-10-02,4558.49,,,Gold,Credit Card,Married,,,Reading,2024-03-29,,2024-09-02,,,True,4.5
Cust_114,Ivan,Sullivan,barry.gardner@outlook.com,3704596335,"PSC 0204, Box 2967 APO AP 94198",Meredithburgh,Maryland,Guyana,14072,,64.0,,2024-08-27,7856.96,113.0,9.0,Silver,Credit Card,,,Other,Sports,2024-03-02,Active,2024-04-05,,Cust_1305,True,
Cust_115,Monica,Lopez,lisa.montgomery@yahoo.com,953.473.2150,"809 Moss Shoal Apt. 582 Aguilarhaven, VI 67924",Nicolemouth,South Dakota,Heard Island and McDonald Islands,,Female,,,,8972.82,278.0,,Gold,Debit Card,Single,High School,Doctor,Traveling,,,2024-06-14,Know however color.,,False,1.5
Cust_116,Carla,Walsh,jeremy.sanders@gmail.com,3467591444,"374 Obrien Green Lake Barbara, AS 24693",Dickersonmouth,Indiana,Mayotte,94891,Male,52.0,2024-02-21,2024-04-12,8815.31,328.0,6.0,Bronze,PayPal,Married,Bachelor,Teacher,Sports,2024-01-31,,2024-02-18,,Cust_9714,True,
Cust_117,Christina,Moran,sarah.graham@yahoo.com,(601)626-6463,"359 Rollins Crest Meadowsside, ME 35504",Kimberlyhaven,New York,Estonia,,Female,47.0,2024-09-10,,1182.03,106.0,,Gold,Credit Card,Single,High School,,Reading,2024-02-16,,2024-05-31,Authority serious.,,True,3.1
Cust_118,Crystal,Grimes,andrew.rocha@gmail.com,4033370304,"14689 Joel Stream Suite 351 Portermouth, UT 52102",Patriciaborough,Texas,Azerbaijan,,Female,,2024-07-16,,8546.81,242.0,,Gold,Debit Card,Single,High School,,Traveling,,,2024-04-03,Whose letter then.,,True,1.0
Cust_119,Sean,Mueller,chad.henry@None,951-232-7200x10562,"4690 Norton Turnpike Apt. 605 West Thomasside, NJ 73483",North Williamport,Oregon,North Macedonia,,,19.0,2024-07-01,,916.13,348.0,7.0,Platinum,,Divorced,Master,Other,Traveling,2024-08-04,Inactive,2024-02-19,Whose after dinner.,Cust_8079,True,
Cust_120,Annette,Gonzalez,james.taylor@yahoo.com,(999)703-7729,"525 Cunningham Corners North Lauren, NY 62149",New Christine,Wisconsin,Haiti,44911,,19.0,2024-06-04,,7520.07,417.0,,Silver,Debit Card,,,,Sports,,,2024-06-15,History hundred.,,False,1.5
Cust_121,Edward,Buckley,jason.rodriguez@outlook.com,540-255-8921,"16514 Bruce Greens Suite 652 South Pamela, SD 27243",Andreamouth,Georgia,New Zealand,25609,,21.0,2024-06-14,,1640.56,448.0,9.0,Silver,Credit Card,,Master,Engineer,,2024-02-05,,2024-07-30,,,False,
Cust_122,Shelby,Smith,terri.richardson@yahoo.com,(807)239-4136x45097,"714 Davis Ville Lake Crystal, NC 12797",Christianfurt,Alaska,Panama,17115,Female,,,2024-02-06,8644.3,21.0,,Gold,PayPal,Married,Bachelor,Doctor,Music,2024-01-18,,2024-09-21,,Cust_9422,True,
Cust_123,Joseph,Calderon,sarah.young@gmail.com,489.385.7991x758,"98081 Vasquez Avenue Myersbury, VI 57565",Thompsonshire,South Carolina,San Marino,,,56.0,2024-06-24,2024-08-30,7571.72,,2.0,Bronze,PayPal,Single,Master,,Music,2024-04-27,,2024-07-22,,Cust_6537,True,
Cust_124,Travis,Mcpherson,mercedes.pope@yahoo.com,(371)916-9711x40344,"7448 Ellis Summit Suite 329 Kimberlystad, IN 19194",Annashire,Kentucky,Gabon,11261,Female,,,2024-04-19,3570.38,357.0,11.0,Bronze,Debit Card,Divorced,Bachelor,Other,Sports,,,2024-04-20,Five mouth possible.,Cust_4277,False,4.8
Cust_125,Calvin,Salazar,stephanie.scott@outlook.com,2489014643,"PSC 1694, Box 4841 APO AE 42516",East Lorimouth,Wisconsin,Nauru,02228,Female,,,,2499.36,,,Gold,Debit Card,,Master,Other,Traveling,,Inactive,2024-10-04,Our institution.,,False,4.8
Cust_126,Pamela,Nolan,jacob.chapman@None,+1-236-790-1848x983,"249 Charles Course Christopherstad, PW 19036",Ryanport,Colorado,Syrian Arab Republic,52938,Female,,,2024-09-14,7097.68,382.0,1.0,Gold,PayPal,Divorced,,Other,Reading,,Active,2024-09-06,Rate firm represent.,,True,5.0
Cust_127,Zachary,Contreras,dean.marshall@gmail.com,001-929-999-4664x0696,"9530 William Forest Apt. 377 South Stevenshire, WI 50000",East Anthony,North Dakota,Paraguay,,Female,66.0,2024-05-03,,265.08,101.0,3.0,Bronze,PayPal,Divorced,Master,Teacher,Music,,Active,2024-06-06,Almost summer in.,,False,
Cust_128,Brian,Brooks,michael.donaldson@gmail.com,723.328.9543,"515 Bell Gardens Apt. 307 East Russellborough, WV 95963",North Stephen,Idaho,Belize,10887,Male,,,,9642.66,231.0,5.0,Silver,PayPal,Married,,Teacher,Reading,,,2024-09-27,,,False,1.1
Cust_129,Bryan,Pacheco,tyler.thornton@outlook.com,964.755.6148,"56739 Cardenas Viaduct Suite 805 Donaldchester, CO 05465",South Justintown,Louisiana,Martinique,,,35.0,2024-04-09,,7198.41,,8.0,,Debit Card,Divorced,,,Traveling,2024-08-16,Inactive,2024-02-03,,Cust_9047,True,
Cust_130,Jessica,Jones,wayne.saunders@gmail.com,382.690.9143,"7100 Sherman Roads Ryanburgh, WA 40175",Michellestad,New Hampshire,Slovenia,87647,Female,62.0,,,261.84,,12.0,Platinum,Credit Card,Divorced,Bachelor,Teacher,Sports,2024-05-25,,2024-09-30,,Cust_76,True,3.4
Cust_131,Vincent,Le,michael.ward@None,+1-537-259-2762x6217,"05042 Jackson Centers Suite 951 Barbaraton, AL 12446",Hermanland,Indiana,Ireland,23406,Male,20.0,,2024-08-24,6731.89,207.0,6.0,,Credit Card,Divorced,Master,Other,Traveling,2024-03-03,,2024-02-26,,,False,
Cust_132,Francisco,Taylor,caleb.osborne@outlook.com,+1-392-314-1952,"077 Christopher River Gonzalezborough, OR 32432",New Jean,Kentucky,Barbados,,Male,,,2024-03-31,2814.41,485.0,1.0,Silver,,Divorced,,,,,Inactive,2024-04-13,,,True,1.7
Cust_133,Jonathan,Watkins,tracie.dunn@yahoo.com,876-529-6590,"5850 Jones Hollow Apt. 256 South Philip, MA 57558",New Nicholas,Missouri,Tanzania,,Male,,,2024-01-29,7663.98,68.0,2.0,Bronze,,Single,,,Sports,2024-09-18,,2024-03-01,,,False,
Cust_134,Alicia,Norris,nicole.hawkins@yahoo.com,4999706369,"55922 David Pass Apt. 732 Port Ericaberg, MI 24791",South Jennifer,Maryland,Sierra Leone,,Male,65.0,2024-08-27,2024-07-19,5988.31,,12.0,Platinum,Debit Card,Married,Master,Other,Traveling,2024-07-28,Inactive,2024-07-02,Meet do cut new.,Cust_8960,True,
Cust_135,Thomas,Pierce,john.bradley@outlook.com,628.452.0639,"0271 Miller Circle Lake Michaelhaven, NM 48705",Port Jacobview,New York,Senegal,00872,Male,39.0,2024-10-12,,7445.11,326.0,,,,Single,,Other,Traveling,,,2024-01-28,Debate meet.,Cust_7247,True,2.0
Cust_136,Julian,Estrada,james.scott@None,(477)606-1488x440,"31273 Patrick Shoal Caitlinmouth, PA 67076",Lake Leetown,New Hampshire,Netherlands,,,48.0,2024-03-06,2024-03-14,867.56,,,Silver,Debit Card,,,Other,Reading,,,2024-02-24,Make each likely.,Cust_508,True,3.9
Cust_137,Taylor,Mcfarland,james.ortiz@outlook.com,(397)723-3524x951,"533 Brennan Crescent Suite 964 Cruzfort, DC 17363",Katherineshire,Georgia,Iraq,32616,Male,,,2024-03-23,7282.47,,6.0,Bronze,Debit Card,Divorced,Bachelor,Other,Reading,,Inactive,2024-04-23,,Cust_6127,False,4.6
Cust_138,Thomas,Robinson,jennifer.holden@None,824.525.3588,"0838 Johnny Key Suite 031 Martinville, TX 30824",Brooksside,Michigan,Cook Islands,94664,,36.0,,2024-06-02,8798.11,,,Bronze,,Married,,Teacher,,2024-09-10,Inactive,2024-05-17,Weight woman.,Cust_2299,True,
Cust_139,Jesse,Hunter,james.barton@gmail.com,001-925-819-8253,"97934 Stewart Road South Amanda, GA 09093",Griffinfort,Colorado,Latvia,,,,,2024-01-27,5273.72,241.0,,Gold,,,High School,Teacher,Music,,Active,2024-03-08,,Cust_946,False,2.0
Cust_140,Dustin,Shepherd,austin.martin@yahoo.com,613-815-5035x53240,"2863 Amber Mountain Derekborough, CT 21152",Justinside,New Mexico,Singapore,60106,,,2024-05-24,2024-07-28,4502.25,,,Bronze,,Married,Bachelor,Engineer,Traveling,,Active,2024-08-12,,,True,3.7
Cust_141,Jared,Brown,elizabeth.stewart@None,(337)670-7055x840,"81121 Miller Parks Suite 317 Robertmouth, MH 42648",West Stevenfort,Mississippi,Jordan,47980,Female,,2024-01-04,2024-08-01,6526.34,120.0,2.0,,Debit Card,,,Doctor,Traveling,,Inactive,2024-04-15,,Cust_7486,False,
Cust_142,Courtney,White,brendan.smith@outlook.com,(948)610-2363x3702,USNV Burke FPO AE 03161,South Kevin,South Carolina,Macao,,Female,,2024-05-03,,6619.55,433.0,8.0,Bronze,,Married,High School,Teacher,Sports,2024-09-06,Active,2024-09-12,,,True,3.3
Cust_143,Sarah,Brooks,luis.williams@gmail.com,(995)492-8375x18927,"026 Steven Run Lake Thomasstad, MA 37924",Lake Carol,Alaska,Czech Republic,10866,Male,,2024-10-07,2024-07-21,4908.63,,,Silver,Debit Card,Married,High School,Teacher,Music,,,2024-06-06,,,True,
Cust_144,Carol,Reed,frances.wu@None,001-526-495-5266,"690 Martin Mission Suite 808 Richardshire, MD 07526",Richardberg,Delaware,Wallis and Futuna,,Female,30.0,,2024-03-16,7723.65,245.0,,Gold,,Single,Master,Other,Traveling,,Inactive,2024-07-05,Throughout sing.,Cust_7145,False,3.6
Cust_145,Ronald,Mckinney,bradley.gordon@yahoo.com,770.880.7093,"6918 Farmer Brooks Apt. 792 Ashleyshire, CO 91006",West Laurenshire,Montana,Saint Pierre and Miquelon,49502,Female,,,,7532.13,,,,Credit Card,Divorced,Bachelor,Doctor,Music,2024-09-25,Active,2024-07-18,Keep generation.,,True,
Cust_146,Edward,Lee,david.sellers@gmail.com,570.427.5695,"485 Elizabeth Fields Tranton, CA 74168",North Penny,North Dakota,Saint Martin,,,,,2024-07-05,6656.44,,,Bronze,PayPal,Divorced,,Teacher,Music,2024-07-08,,2024-06-18,Live director.,Cust_6302,True,
Cust_147,Katelyn,Moreno,craig.compton@None,001-866-722-7984x5110,"8160 Carter Mount Michaelville, WV 05779",Lake Joseph,Massachusetts,Saudi Arabia,47647,,,,,6651.21,,,,Credit Card,Married,High School,Teacher,Traveling,,Inactive,2024-01-20,Degree billion.,,True,
Cust_148,John,Snyder,amy.rodriguez@None,(632)830-0911x7848,"977 Jacob Green South Jason, VI 97149",South Melissashire,Idaho,Sweden,74143,Female,,,2024-07-31,8276.82,,,,PayPal,Married,Bachelor,Teacher,Sports,,Active,2024-08-23,Would improve.,,False,
Cust_149,Jessica,Fowler,melinda.jones@outlook.com,9078453254,"5558 Rebecca Islands Suite 265 Ramirezburgh, TN 12744",North Yvonnemouth,Montana,South Georgia and the South Sandwich Islands,,Male,66.0,,,4056.82,249.0,,,Debit Card,,,,Sports,,Inactive,2024-06-05,,Cust_352,True,
Cust_150,Jerry,Griffin,alexander.mcdonald@yahoo.com,001-868-957-7587x2048,"41736 Velazquez Ports Suite 573 Stevenland, CA 11640",West Tamarafort,California,Trinidad and Tobago,,Male,48.0,2024-08-06,,1454.38,498.0,,Bronze,Credit Card,,Master,Engineer,Music,,,2024-09-23,,,False,4.1
Cust_151,Sabrina,Ross,anthony.ochoa@None,(349)256-1256,"59913 Miller Green Apt. 743 Wardmouth, ID 69111",Klineton,Michigan,Estonia,11386,Male,,2024-09-19,2024-05-03,4744.09,,12.0,Bronze,Debit Card,,High School,Teacher,Reading,,Inactive,2024-07-31,Song because.,Cust_6297,False,
Cust_152,Samuel,Gonzalez,brett.gray@gmail.com,001-214-312-0020x7762,"105 Schmitt Manors Port Matthewshire, NE 23291",Port Suzanne,Idaho,Mayotte,,Male,27.0,,2024-09-26,838.48,307.0,,Bronze,Credit Card,Single,Bachelor,Engineer,,,Active,2024-09-11,,,False,
Cust_153,Angelica,Lester,michelle.gonzalez@outlook.com,890-525-4553,USCGC Smith FPO AE 89954,Keymouth,New Hampshire,Australia,,Female,,2024-07-17,2024-01-21,8603.48,244.0,3.0,Gold,Debit Card,Single,,Teacher,Sports,,Inactive,2024-01-03,,,False,
Cust_154,Brian,Jarvis,sabrina.fernandez@outlook.com,001-736-818-9596,"6318 Dyer Plaza Port Joshuaside, KY 75661",Andrewsbury,New Mexico,Belarus,,Female,,,,3797.53,47.0,,,,Married,Master,,Sports,2024-10-03,,2024-02-04,,,True,
Cust_155,Jeremy,Newman,corey.walters@gmail.com,577-821-6619x14974,"4293 Kayla Stream Williamsonfurt, GU 86478",South Andreatown,Pennsylvania,Christmas Island,99523,Male,66.0,2024-05-05,,2988.26,,7.0,Bronze,,,Bachelor,,Music,2024-08-07,Active,2024-02-26,,,True,
Cust_156,Joshua,Erickson,jeffrey.morgan@None,966-967-9984x53420,"46501 Sherman Mall Apt. 991 Christinefort, CA 99493",Port Kayleefort,Arkansas,Rwanda,,,35.0,,,2093.85,,,Bronze,Credit Card,Single,High School,Other,,2024-09-01,Inactive,2024-05-04,Build country then.,,True,
Cust_157,Matthew,Hernandez,laura.mccarthy@yahoo.com,(957)522-7990,"8685 Laura Ford Port Janiceport, HI 96387",West Blakechester,Pennsylvania,Kiribati,,Female,58.0,2024-03-20,2024-01-28,4738.91,179.0,,Gold,,Single,,Doctor,Traveling,2024-09-19,,2024-08-19,,Cust_1884,False,
Cust_158,Shelia,Warren,nathaniel.hunter@gmail.com,+1-763-551-0779,"836 Melinda Place Apt. 379 Bellmouth, AR 85265",East Jeromeview,Florida,Vietnam,,Female,51.0,,,5260.22,110.0,9.0,Gold,Debit Card,Married,Bachelor,,Traveling,2024-09-26,Inactive,2024-09-06,Find reason speech.,Cust_8988,True,2.5
Cust_159,Julian,Garrison,steve.oconnor@outlook.com,4762045462,"31430 Orozco Coves Ellenville, TX 84109",Mejiashire,Alabama,Saint Kitts and Nevis,,Male,60.0,2024-03-20,,2176.31,80.0,6.0,Gold,,Married,Master,Teacher,Reading,2024-04-28,,2024-09-09,Include prove.,Cust_2665,True,
Cust_160,William,Dixon,margaret.newman@None,(971)395-6904x92733,"44538 Sharon Field East Amberburgh, WV 63436",Lake Jackson,Nebraska,Suriname,96724,Female,,2024-03-18,2024-03-06,9123.1,,11.0,,Credit Card,Married,High School,Other,Traveling,2024-07-12,Active,2024-04-22,Remember only than.,Cust_4005,False,2.3
Cust_161,Joseph,Guerrero,christina.richards@None,782-617-3596x45832,"960 Brown Expressway Apt. 961 South Sherifort, IA 76994",Steinview,North Carolina,Grenada,,,,,,1851.53,,,Platinum,,,Master,Engineer,Traveling,,,2024-07-14,,,True,
Cust_162,Dawn,Thomas,lisa.pierce@outlook.com,(485)923-4100x3796,USCGC Smith FPO AA 56777,East Geraldville,Missouri,Palestinian Territory,10268,Female,,,,6623.47,,,Bronze,PayPal,Single,High School,Doctor,Reading,,Inactive,2024-03-22,Our hospital.,Cust_7340,True,3.8
Cust_163,Phillip,Doyle,amy.solomon@outlook.com,+1-597-871-7740,"169 Christy Turnpike Palmershire, MA 90179",Davischester,Iowa,Albania,,Female,,,,2445.91,,,,PayPal,Single,Master,Engineer,Traveling,,,2024-07-19,Statement Mrs east.,Cust_5750,True,
Cust_164,Anthony,Wallace,jared.compton@outlook.com,+1-906-279-6513,"52918 Johnson Crossroad Lake Joel, CO 91077",Campbellmouth,Tennessee,Saint Barthelemy,,Female,25.0,,,4804.8,,,Silver,PayPal,Divorced,Master,Doctor,Music,2024-07-23,,2024-09-06,Writer today.,Cust_1376,False,
Cust_165,Daniel,Watkins,steven.garcia@None,202-550-2731x77561,USNS Williams FPO AE 41665,Robertland,Illinois,Bulgaria,18832,Male,,,2024-03-13,6543.61,,,Bronze,PayPal,Married,Master,Doctor,Reading,,Inactive,2024-05-24,Bag establish power.,Cust_5413,True,
Cust_166,Willie,Adkins,william.washington@gmail.com,750-330-1713,"775 Justin Vista South Mandy, SC 15460",New Taylorhaven,New York,Timor-Leste,,,,2024-02-11,,3156.69,,,Platinum,Debit Card,Married,Master,Teacher,Traveling,,Inactive,2024-03-10,,Cust_2821,True,2.3
Cust_167,Tyler,Hancock,nicholas.johnson@yahoo.com,001-956-628-5361x6661,"1600 Samantha Flat North Haroldberg, OK 79618",Colemouth,North Carolina,Somalia,,Female,37.0,,2024-05-12,7841.67,,,,Credit Card,Married,Bachelor,,,,Active,2024-01-19,Gas recently accept.,Cust_9249,False,4.1
Cust_168,Christine,Carter,kristopher.daniels@None,381.281.1294,"6795 Brandon Points Apt. 645 Justinhaven, NE 72507",South Steven,New Hampshire,Turkmenistan,86624,Male,,,,6619.61,,4.0,,Credit Card,Divorced,Master,Other,Traveling,,Inactive,2024-07-12,Across game film.,,False,
Cust_169,William,Lee,angela.lee@gmail.com,001-567-699-8690x868,"017 Amanda Stream Apt. 372 Millerburgh, IA 78331",Jonesfurt,Pennsylvania,Samoa,,Male,,2024-09-28,2024-08-22,8830.23,307.0,12.0,Bronze,,,Bachelor,,Reading,2024-05-04,Active,2024-03-10,Foot fall toward.,Cust_9371,False,
