TransactionID,CustomerID,ProductID,Updated_Transaction_date,Quantity,PricePerUnit,TotalAmount,PaymentMethod,RegionID,Discount,TransactionStatus,ShippingAddress,ShippingCost,RefundedAmount,Updated_shipping_date,Updated_delivery_date,CreatedAt,UpdatedAt,ProductRating,LoyaltyPointsEarned,GiftCardUsed,GiftCardAmount,TransactionType,TransactionType
Txn_103,Cust_4366,Prod_25,10-06-2024,2,46.47,92.94,Cash,2,7.53,Failed,"68540 Campbell Squares Suite 444 North Mark, RI 16812",2.49,49.88,19-05-2024,15-04-2024,06-07-2024,27-03-2024,2.1,50,FALSE,25.37,In-Store,In-Store
Txn_104,Cust_9134,Prod_23,23-10-2024,5,97.37,276.63,Cash,3,5,,"824 Robert Underpass South Madelinehaven, NV 17177",7.45,85.66,28-07-2024,23-10-2024,02-02-2024,11-07-2024,3,50,FALSE,25.37,Other,
Txn_105,Cust_654,Prod_25,14-03-2024,5,54.08,276.63,Credit Card,2,15.32,Failed,"967 Brown Club Suite 578 Shannonport, NC 18894",7.45,42.13,23-10-2024,23-10-2024,19-02-2024,18-06-2024,3,50,TRUE,10.71,Other,
Txn_106,Cust_9190,Prod_15,23-10-2024,5,27.93,276.63,Cash,2,5,,USNS Martinez FPO AE 53158,0.88,49.88,23-10-2024,27-01-2024,19-03-2024,20-09-2024,4.7,88,FALSE,25.37,In-Store,In-Store
Txn_107,Cust_8062,Prod_11,23-10-2024,10,50.53,276.63,Cash,3,7.53,,"1110 Chad Locks Wendytown, GU 48802",8.47,49.88,23-10-2024,23-10-2024,10-02-2024,14-01-2024,1.5,50,TRUE,25.37,In-Store,In-Store
Txn_108,Cust_81,Prod_14,11-07-2024,5,50.53,276.63,Cash,2,5,Pending,"190 Hall Stravenue Sandrafurt, OH 41215",0.62,49.88,23-03-2024,01-09-2024,30-03-2024,20-01-2024,3,13,TRUE,44.88,In-Store,In-Store
Txn_109,Cust_2444,Prod_18,23-10-2024,1,50.53,276.63,Online Payment,1,4.7,,"635 Thomas Harbors Karashire, VI 40032",5.01,80.01,23-03-2024,11-04-2024,18-03-2024,23-02-2024,1.4,50,FALSE,26.88,Other,
Txn_110,Cust_2520,Prod_2,19-01-2024,7,50.53,276.63,Cash,2,0.99,,"2701 Martinez Square Apt. 366 Claudiahaven, VT 18147",9.56,8.28,23-10-2024,20-09-2024,10-05-2024,04-01-2024,3.2,26,FALSE,18.06,In-Store,In-Store
Txn_111,Cust_3195,Prod_43,02-07-2024,8,36.36,290.88,Online Payment,2,7.68,Pending,"486 Bates Gateway Lake Kimberlyburgh, VT 07382",11.92,15.3,23-10-2024,23-10-2024,31-07-2024,13-01-2024,1.5,77,FALSE,25.37,Online,Online
Txn_112,Cust_8205,Prod_6,24-03-2024,8,54.23,433.84,Debit Card,2,5,,"568 Morris Parks New Cynthia, DE 35590",14.58,49.88,23-10-2024,23-10-2024,14-05-2024,08-09-2024,2,81,FALSE,25.37,Online,Online
Txn_113,Cust_7182,Prod_50,23-10-2024,5,50.53,276.63,Debit Card,1,5,Completed,"43938 Jones Via Suite 271 Elainebury, PA 84395",7.06,77.81,23-10-2024,23-10-2024,18-04-2024,24-08-2024,3,50,FALSE,1.6,Other,
Txn_114,Cust_206,Prod_44,23-10-2024,5,70.2,276.63,Other,2,5,,"84162 Nancy Prairie Kingburgh, VA 26209",2.42,52.61,12-07-2024,26-07-2024,16-05-2024,27-07-2024,3,50,FALSE,25.37,In-Store,In-Store
Txn_115,Cust_6884,Prod_23,25-08-2024,5,50.53,276.63,Cash,3,5,Completed,"2330 Gregory Fort Lake Christopherbury, MA 22336",7.45,49.88,23-10-2024,23-10-2024,13-06-2024,14-09-2024,3,50,FALSE,25.37,In-Store,In-Store
Txn_116,Cust_3863,Prod_5,23-10-2024,5,50.53,276.63,Cash,2,5,Pending,"1834 Kim River Atkinsonside, ND 97691",7.45,69.29,23-10-2024,23-10-2024,10-01-2024,18-03-2024,4.4,50,TRUE,25.37,In-Store,In-Store
Txn_117,Cust_5673,Prod_28,23-10-2024,5,50.53,276.63,Cash,1,13.24,,"823 Thomas Key Jeffreyton, NJ 40564",7.45,19.03,23-10-2024,02-05-2024,12-04-2024,05-10-2024,4.3,50,TRUE,4.12,Online,Online
Txn_118,Cust_3831,Prod_26,23-10-2024,5,50.53,276.63,Online Payment,1,12.4,Failed,"608 Ryan Mews Kimberlyshire, FL 01035",10.38,74.69,22-01-2024,23-10-2024,19-06-2024,04-10-2024,3,50,TRUE,2.72,Online,Online
Txn_119,Cust_7407,Prod_27,10-04-2024,5,50.53,276.63,Debit Card,2,5,Failed,"4108 Dawson Passage North Brandonshire, ND 87777",3.5,49.88,23-10-2024,09-05-2024,28-01-2024,12-03-2024,2,50,FALSE,37.63,Other,
Txn_120,Cust_9159,Prod_43,23-10-2024,7,71.03,497.21,Online Payment,2,7.53,Failed,"5205 Vega Centers Suite 086 Taylorshire, PW 60218",7.45,11.21,23-10-2024,23-10-2024,10-08-2024,04-06-2024,4.3,37,TRUE,25.37,Other,
Txn_121,Cust_2887,Prod_12,20-09-2024,9,50.53,276.63,Credit Card,1,5,Pending,"496 Hickman Center Suite 128 Daniellefort, WA 17144",7.45,64.98,23-10-2024,05-09-2024,14-04-2024,01-03-2024,3.5,28,TRUE,25.37,In-Store,In-Store
Txn_122,Cust_4433,Prod_14,09-04-2024,3,41.02,123.06,Cash,3,14.78,Failed,"PSC 8134, Box 5611 APO AA 71862",5.14,89.78,06-08-2024,23-10-2024,25-06-2024,13-02-2024,1.2,62,TRUE,25.37,Other,
Txn_123,Cust_902,Prod_44,23-10-2024,5,50.53,276.63,Debit Card,2,5,Pending,"38509 David Loop Suite 980 Cristianland, MP 13781",7.45,49.88,01-07-2024,09-02-2024,24-05-2024,27-04-2024,3,29,TRUE,25.37,Online,Online
Txn_124,Cust_3993,Prod_25,23-10-2024,1,53.06,53.06,Other,3,0.23,,"245 James Fords East Davidburgh, NY 58070",4.31,49.88,08-01-2024,24-02-2024,05-08-2024,16-01-2024,3.5,50,TRUE,25.37,In-Store,In-Store
Txn_125,Cust_5016,Prod_22,23-10-2024,5,40.26,276.63,Cash,2,5,Pending,"40460 Pollard Bypass Melvinland, CT 01786",7.45,49.88,09-01-2024,21-03-2024,15-06-2024,07-05-2024,3,99,TRUE,35.95,In-Store,In-Store
Txn_126,Cust_169,Prod_12,10-10-2024,8,91.1,728.8,Other,2,11.91,Pending,"642 Vasquez Mountains Suite 214 Bradleyberg, MD 41443",7.45,98.92,23-10-2024,05-08-2024,20-03-2024,10-01-2024,5,8,FALSE,33.87,In-Store,In-Store
Txn_127,Cust_9022,Prod_14,05-09-2024,5,37.75,276.63,Credit Card,2,13.97,Pending,"97515 Holly Port Apt. 602 Danielchester, MN 50738",2.99,49.88,09-01-2024,19-02-2024,20-08-2024,11-10-2024,2.4,50,TRUE,0.36,Other,
Txn_128,Cust_3450,Prod_19,23-10-2024,5,64.96,276.63,Credit Card,2,5,Pending,"094 Brandon Street Suite 464 Angelahaven, OR 48015",7.45,49.88,23-10-2024,19-07-2024,21-02-2024,05-10-2024,3,19,FALSE,29.96,Other,
Txn_129,Cust_7031,Prod_9,23-10-2024,5,3.09,15.45,Credit Card,3,10.7,,"58288 Washington Parkway Graceland, DE 33300",10.37,64.25,23-10-2024,23-10-2024,21-08-2024,06-10-2024,3,50,TRUE,25.37,Online,Online
Txn_130,Cust_6367,Prod_3,30-05-2024,9,40.64,365.76,Debit Card,2,1.28,,"505 Williams Landing Suite 045 Lake David, NY 63110",7.45,14.3,23-05-2024,23-10-2024,15-10-2024,29-02-2024,3,50,FALSE,21.1,In-Store,In-Store
Txn_131,Cust_1022,Prod_31,26-05-2024,10,50.53,276.63,Debit Card,2,7.53,Failed,"0566 Hernandez Passage North Charles, OK 78291",4.8,54.64,23-10-2024,07-06-2024,01-05-2024,10-05-2024,1.4,50,FALSE,25.37,Other,
Txn_132,Cust_2917,Prod_5,23-10-2024,8,50.53,276.63,Other,3,5,Pending,"9470 Jesus Harbor Suite 884 South Sherry, SD 36927",7.45,28.16,22-05-2024,23-10-2024,17-07-2024,08-10-2024,3,50,TRUE,25.37,Other,
Txn_133,Cust_3776,Prod_6,23-03-2024,5,50.53,276.63,Cash,2,7.53,Failed,"11770 Martinez Harbor Apt. 352 West Aaronchester, AL 23090",11.27,49.88,14-01-2024,23-10-2024,03-10-2024,31-07-2024,3,94,FALSE,23.74,Other,
Txn_134,Cust_5553,Prod_43,20-08-2024,9,50.53,276.63,Other,2,12.93,Completed,"469 Clay Village Suite 764 Port Stephanie, ND 09936",7.45,49.88,19-01-2024,23-07-2024,02-04-2024,15-08-2024,3,91,FALSE,2.5,Other,
Txn_135,Cust_4298,Prod_30,13-05-2024,6,64.04,384.24,Debit Card,2,5,,"8629 Thompson Landing Margaretshire, MD 58140",7.45,99.2,23-10-2024,25-04-2024,06-08-2024,25-04-2024,3,38,FALSE,43.68,Other,
Txn_136,Cust_7870,Prod_16,23-10-2024,9,50.53,276.63,Other,3,14.39,Completed,"54083 Moore Valley North Christopherchester, NJ 59389",3.39,49.88,05-01-2024,12-09-2024,05-10-2024,10-01-2024,4.4,50,FALSE,43.25,Other,
Txn_137,Cust_9786,Prod_23,03-06-2024,2,11.51,23.02,Cash,2,7.53,Failed,"12755 Jeanne Route West Brooke, SD 77281",4.39,83.08,19-01-2024,23-10-2024,01-05-2024,08-05-2024,1.1,76,TRUE,25.37,In-Store,In-Store
Txn_138,Cust_9899,Prod_43,23-10-2024,6,50.53,276.63,Debit Card,2,15.31,,"77577 Joshua Place Harrisborough, NV 72090",7.45,26.81,23-10-2024,23-10-2024,20-01-2024,10-05-2024,3,75,TRUE,25.37,Other,
Txn_139,Cust_4657,Prod_9,21-08-2024,1,50.53,276.63,Cash,3,5,Completed,"406 Christopher Valley Martinton, VA 32347",2.67,49.88,15-06-2024,23-10-2024,19-02-2024,25-09-2024,3,50,TRUE,25.37,Online,Online
Txn_140,Cust_5629,Prod_32,09-09-2024,8,50.53,276.63,Credit Card,2,5,Failed,"19739 Miller Alley Suite 071 Chanbury, UT 44856",6.3,49.88,18-07-2024,23-10-2024,10-05-2024,04-05-2024,3,50,TRUE,25.37,Online,Online
Txn_141,Cust_3399,Prod_7,23-10-2024,5,50.53,276.63,Credit Card,2,8.24,,"409 Ali Isle New Marcbury, VA 47624",7.45,49.88,23-10-2024,23-10-2024,30-04-2024,10-10-2024,3,50,FALSE,25.37,Other,
Txn_142,Cust_9666,Prod_36,23-06-2024,9,20.64,185.76,Cash,1,7.53,Failed,"698 Martin Roads Christopherport, NC 08804",7.45,49.88,23-10-2024,05-08-2024,19-09-2024,26-08-2024,3,92,TRUE,25.37,Online,Online
Txn_143,Cust_8254,Prod_29,23-10-2024,5,50.53,276.63,Online Payment,3,7.53,Failed,"393 Flores Estate Adamsfurt, ND 80098",14.04,0.63,23-10-2024,19-02-2024,11-02-2024,16-09-2024,3,5,TRUE,25.37,In-Store,In-Store
Txn_144,Cust_2024,Prod_9,23-10-2024,5,50.53,276.63,Cash,2,7.53,Pending,"062 Lawrence Stream South Thomasmouth, DC 80933",7.45,92.9,23-10-2024,23-10-2024,16-01-2024,16-08-2024,3,50,TRUE,25.37,In-Store,In-Store
Txn_145,Cust_2485,Prod_5,23-10-2024,8,50.53,276.63,Debit Card,1,11.36,,"504 Emily Harbors Suite 266 Williamberg, NM 16107",7.45,49.88,23-10-2024,17-05-2024,30-03-2024,20-03-2024,2.2,48,TRUE,25.37,Online,Online
Txn_146,Cust_6335,Prod_1,23-10-2024,5,50.53,276.63,Debit Card,2,7.53,Completed,"8205 Ruiz Falls Johnburgh, MN 33162",8.57,49.88,23-10-2024,23-10-2024,15-06-2024,03-03-2024,4,50,FALSE,25.37,Other,
Txn_147,Cust_9309,Prod_16,09-10-2024,5,50.53,276.63,Credit Card,3,0.97,,"639 Diane Estate Suite 708 Lake Codyview, NY 43423",10.83,56.38,03-04-2024,23-10-2024,14-02-2024,18-06-2024,3.8,50,FALSE,8.04,Other,
Txn_148,Cust_5027,Prod_25,05-05-2024,5,20.02,276.63,Credit Card,3,7.53,,"20104 Robert Drive Apt. 041 New Juliastad, SC 80192",7.45,49.88,23-10-2024,26-05-2024,12-05-2024,28-01-2024,3,50,TRUE,20.13,In-Store,In-Store
Txn_149,Cust_409,Prod_2,11-08-2024,9,14.8,133.2,Cash,2,10.26,,"4344 Alexis Islands Suite 014 Hodgefort, FM 24412",7.45,72.85,25-09-2024,23-10-2024,07-06-2024,16-02-2024,3,50,FALSE,25.37,Online,Online
Txn_150,Cust_4927,Prod_42,23-10-2024,5,50.53,276.63,Other,2,7.15,Completed,"791 Clark Skyway Suite 948 New Anthony, TN 45533",8.99,49.88,27-05-2024,23-10-2024,22-02-2024,20-02-2024,3,63,FALSE,19.53,In-Store,In-Store
Txn_151,Cust_5116,Prod_1,23-10-2024,6,50.53,276.63,Online Payment,3,5,Completed,"1744 William Row Apt. 758 South Meghan, NC 67588",1.74,84.93,08-05-2024,23-10-2024,12-04-2024,21-01-2024,1.8,98,TRUE,1.27,Other,
Txn_152,Cust_8361,Prod_25,23-10-2024,5,50.53,276.63,Credit Card,1,5,Completed,"28985 Jason Forks Bruceberg, MS 51833",11.87,49.88,27-01-2024,23-10-2024,17-07-2024,10-02-2024,3,50,TRUE,25.37,Online,Online
Txn_153,Cust_7366,Prod_49,05-09-2024,9,96.41,867.69,Cash,2,11.42,Pending,"686 Mark Rapid South Priscillaview, GA 72958",7.45,23.87,23-10-2024,04-01-2024,01-09-2024,21-05-2024,3,50,FALSE,10.77,Online,Online
Txn_154,Cust_6514,Prod_27,01-06-2024,5,50.53,276.63,Other,3,5,Completed,"413 Heather Mill Suite 764 Lake Victoriafort, MP 10281",14.76,15.51,12-10-2024,23-10-2024,01-02-2024,16-06-2024,4.8,75,TRUE,25.37,In-Store,In-Store
Txn_155,Cust_7620,Prod_21,22-01-2024,2,50.53,276.63,Cash,3,5,,"8950 Evans Throughway Suite 742 Eddiefort, NH 89061",7.45,49.88,01-06-2024,26-09-2024,03-02-2024,10-09-2024,3,71,TRUE,25.37,Other,
Txn_156,Cust_5500,Prod_5,23-10-2024,5,37.11,185.55,Debit Card,3,14.41,,"39919 Ashley Flat Suite 439 East Adamborough, SD 37100",7.45,49.88,10-07-2024,26-05-2024,25-01-2024,16-01-2024,1.4,56,TRUE,6.38,Online,Online
Txn_157,Cust_1279,Prod_43,30-05-2024,5,50.53,276.63,Online Payment,3,7.53,,"4130 Alvarado Lake Suite 845 Wilsonview, NC 80995",6.54,99.23,30-09-2024,23-10-2024,28-05-2024,06-08-2024,3,50,FALSE,25.37,Other,
Txn_158,Cust_7270,Prod_47,01-08-2024,2,35.38,70.76,Cash,2,4.14,,"20097 Hansen Wells Hodgesshire, OK 48074",12.73,11.63,23-10-2024,23-10-2024,28-09-2024,26-06-2024,1.8,50,TRUE,6.94,In-Store,In-Store
Txn_159,Cust_3517,Prod_20,09-06-2024,2,57.84,115.68,Online Payment,3,7.53,Failed,"2950 Olson Ramp Suite 111 Brianside, OR 88573",13.22,49.88,20-04-2024,04-07-2024,31-01-2024,14-06-2024,3.2,50,TRUE,25.37,In-Store,In-Store
Txn_160,Cust_7876,Prod_38,26-02-2024,5,13.61,276.63,Cash,2,7.53,,"21816 Hernandez Manor Apt. 577 North Heatherbury, LA 79307",7.45,49.88,16-01-2024,20-04-2024,02-03-2024,22-09-2024,3,50,TRUE,12.31,Other,
Txn_161,Cust_8904,Prod_15,23-10-2024,5,50.53,276.63,Credit Card,2,5,Pending,"94925 Blake Hollow Suite 390 West Gerald, PR 41058",10.13,74.79,23-10-2024,23-10-2024,26-09-2024,24-05-2024,3.3,66,TRUE,25.37,In-Store,In-Store
Txn_162,Cust_5156,Prod_4,23-10-2024,5,30.12,150.6,Cash,2,5,Failed,"8201 Rowe Unions Suite 271 Port Veronicamouth, MP 57025",7.45,29.83,23-10-2024,20-04-2024,31-07-2024,18-02-2024,1.9,50,FALSE,19.78,Online,Online
Txn_163,Cust_6931,Prod_9,17-01-2024,5,61.81,276.63,Cash,1,0.56,Pending,"57538 Jenkins Ports New Nicole, WV 06813",7.45,49.88,08-03-2024,23-10-2024,13-06-2024,18-02-2024,2.8,50,FALSE,43.77,Online,Online
Txn_164,Cust_9272,Prod_5,15-07-2024,6,50.53,276.63,Cash,2,7.53,Failed,"16247 Charles Summit North Isaiahland, LA 99562",11.81,49.88,23-10-2024,12-02-2024,17-08-2024,22-02-2024,3,50,TRUE,7.13,Online,Online
Txn_165,Cust_4203,Prod_24,23-10-2024,8,50.53,276.63,Cash,1,18.7,Pending,"3422 Ana Haven New Jennifer, GA 28436",7.45,99.09,23-10-2024,23-10-2024,20-01-2024,05-08-2024,3.4,86,FALSE,11.58,Online,Online
Txn_166,Cust_4525,Prod_2,23-10-2024,4,97.72,390.88,Online Payment,1,11.7,Failed,USNV Lang FPO AE 58046,4.86,49.88,15-08-2024,23-10-2024,24-01-2024,29-01-2024,1.7,50,FALSE,26.17,Other,
Txn_167,Cust_9170,Prod_19,23-10-2024,5,50.53,276.63,Debit Card,1,9.73,Pending,"8940 Megan Creek Lake Dylan, SD 22693",7.45,49.88,23-10-2024,15-03-2024,05-08-2024,09-05-2024,3,68,FALSE,19.04,Online,Online
Txn_168,Cust_3503,Prod_47,23-10-2024,5,50.53,276.63,Cash,2,7.53,,"52335 Hunter Trafficway Suite 899 Jayport, TN 77543",7.45,49.88,23-10-2024,28-02-2024,06-09-2024,19-03-2024,2.8,50,TRUE,13.71,Other,
Txn_169,Cust_8354,Prod_20,23-10-2024,5,50.53,276.63,Credit Card,2,5,Completed,"956 Mathews Inlet Suite 134 Stonefort, WA 96125",9.75,49.88,13-10-2024,23-10-2024,24-06-2024,04-04-2024,3.4,5,FALSE,49.9,Other,
Txn_170,Cust_8161,Prod_5,20-06-2024,10,50.53,276.63,Credit Card,2,5,,"76744 Young Flats Apt. 253 Dianeberg, IN 37523",7.45,71.13,23-10-2024,30-08-2024,30-05-2024,10-04-2024,3.4,96,TRUE,25.37,Other,
Txn_171,Cust_1553,Prod_17,02-09-2024,5,50.53,276.63,Cash,2,14.81,Completed,"275 Brandy Hills Apt. 867 New Emilyton, IL 08322",7.45,49.88,23-10-2024,23-10-2024,26-01-2024,12-06-2024,1.4,77,FALSE,25.67,Other,
Txn_172,Cust_5093,Prod_2,23-10-2024,5,54.05,276.63,Other,1,7.53,Completed,"540 Lam Drive Apt. 644 East Tiffanyshire, IA 93953",9.71,49.88,13-05-2024,23-10-2024,28-07-2024,26-01-2024,3.2,35,FALSE,25.37,Online,Online
Txn_173,Cust_4581,Prod_6,23-10-2024,8,50.53,276.63,Other,1,5,Completed,"1437 Donna Extension Suite 883 West Debra, AR 57919",3.51,49.88,17-09-2024,05-03-2024,31-05-2024,14-05-2024,4.1,85,FALSE,12.05,Online,Online
Txn_174,Cust_3497,Prod_47,25-08-2024,5,50.53,276.63,Online Payment,2,7.53,,"80779 Heather Prairie Suite 770 New Ryanfurt, SC 13143",7.45,62.87,23-10-2024,23-10-2024,28-02-2024,27-05-2024,2.2,50,FALSE,25.37,In-Store,In-Store
Txn_175,Cust_1240,Prod_31,23-10-2024,6,25.88,155.28,Other,2,5,Failed,"189 Brittney Club Suite 711 Barnettville, NY 33900",7.45,49.88,20-06-2024,07-07-2024,21-05-2024,06-09-2024,4.2,58,FALSE,25.37,Online,Online
Txn_176,Cust_8689,Prod_35,23-10-2024,3,37.75,113.25,Online Payment,2,1.06,,"2077 Christopher Pass Lindaville, MA 73240",7.45,37.74,23-10-2024,23-10-2024,20-05-2024,30-09-2024,2.9,40,TRUE,2.61,Online,Online
Txn_177,Cust_6172,Prod_2,23-10-2024,1,75.39,75.39,Cash,2,7.53,Pending,"27540 Clark Curve Suite 564 North Timothy, DE 22868",10.8,2.5,20-06-2024,05-03-2024,07-02-2024,01-04-2024,2.9,41,FALSE,25.37,Online,Online
Txn_178,Cust_7121,Prod_35,04-06-2024,5,50.53,276.63,Debit Card,3,5,,"75438 Davis Creek Suite 259 New Monica, NY 47651",7.45,49.88,25-05-2024,02-07-2024,13-01-2024,07-02-2024,3.5,2,FALSE,25.37,Other,
Txn_179,Cust_8200,Prod_12,23-10-2024,5,41.53,207.65,Cash,2,17.24,Pending,"102 Rocha Spring New Marisa, AS 33840",13.33,49.88,23-10-2024,23-10-2024,11-06-2024,15-06-2024,1.8,64,FALSE,8.54,Online,Online
Txn_180,Cust_3663,Prod_14,23-10-2024,5,50.53,276.63,Debit Card,3,7.53,Failed,"59718 Hampton Walk Apt. 448 Heatherberg, MH 31371",8.08,88.75,23-10-2024,23-10-2024,08-03-2024,08-01-2024,3.1,84,FALSE,25.37,Other,
Txn_181,Cust_8024,Prod_26,23-10-2024,4,82.86,331.44,Debit Card,2,7.53,,USCGC Smith FPO AA 91877,1.81,79.38,01-02-2024,23-10-2024,18-06-2024,23-09-2024,3,99,FALSE,11.56,In-Store,In-Store
Txn_182,Cust_1434,Prod_4,19-08-2024,1,50.53,276.63,Credit Card,2,5,Failed,"6384 Bryan Lock Apt. 523 Fisherton, IL 47804",7.45,94.63,17-02-2024,13-08-2024,26-07-2024,19-06-2024,2.6,50,TRUE,11.6,Online,Online
Txn_183,Cust_3332,Prod_3,23-10-2024,5,50.53,276.63,Other,1,7.53,Pending,"843 Rojas Mountain Apt. 673 Williamside, SC 54215",6.55,49.88,23-10-2024,05-02-2024,12-07-2024,01-04-2024,3,50,TRUE,25.37,Online,Online
Txn_184,Cust_9950,Prod_36,23-10-2024,5,50.53,276.63,Online Payment,2,0.31,Pending,"8238 Robert Oval Lake Thomasmouth, CT 33001",1.26,49.88,23-10-2024,23-10-2024,30-06-2024,14-02-2024,3.3,8,FALSE,25.37,Other,
Txn_185,Cust_5346,Prod_45,23-10-2024,5,50.53,276.63,Cash,1,4.54,Failed,"855 Brooke Fields Kiddside, SC 43476",11.92,49.88,23-10-2024,30-06-2024,25-05-2024,03-07-2024,3,50,TRUE,41.28,Other,
Txn_186,Cust_3113,Prod_6,23-10-2024,5,79.53,276.63,Online Payment,2,7.53,,"038 Scott Loaf West Adamville, MA 65529",7.45,98.73,14-08-2024,09-04-2024,04-06-2024,08-04-2024,2.4,50,FALSE,25.37,Online,Online
Txn_187,Cust_7381,Prod_16,23-04-2024,5,77.05,276.63,Cash,3,9.25,,"4039 Lee Neck Lanceborough, PA 79589",7.45,98.75,23-10-2024,23-10-2024,19-05-2024,13-07-2024,4.9,50,TRUE,3.1,Online,Online
Txn_188,Cust_881,Prod_42,23-10-2024,7,50.53,276.63,Online Payment,2,5.25,Pending,"625 Ward Mountain Suite 320 Angelaville, AS 69927",5.34,49.88,23-10-2024,23-10-2024,22-08-2024,29-04-2024,4.7,50,FALSE,25.37,In-Store,In-Store
Txn_189,Cust_7309,Prod_4,06-05-2024,5,17.74,276.63,Debit Card,2,12.93,Completed,"71392 Lowery Ridge Apt. 886 Port Philip, OH 01612",7.45,16.95,03-08-2024,22-08-2024,17-03-2024,09-01-2024,3,5,TRUE,25.37,In-Store,In-Store
Txn_190,Cust_5643,Prod_16,23-10-2024,5,50.53,276.63,Other,2,7.53,Failed,"1480 Landry Meadows New Sergio, TX 80380",7.45,83.61,23-10-2024,09-08-2024,06-01-2024,28-09-2024,2.2,50,FALSE,25.37,In-Store,In-Store
Txn_191,Cust_6640,Prod_1,07-06-2024,5,39.34,276.63,Debit Card,2,0.54,Pending,"4181 Jason Coves Apt. 783 Lake Lisa, GA 19342",7.45,49.88,23-10-2024,23-10-2024,13-10-2024,16-06-2024,5,50,TRUE,25.37,Other,
Txn_192,Cust_3882,Prod_13,23-10-2024,7,62.45,437.15,Debit Card,2,5,Completed,USNV Hernandez FPO AE 29612,7.45,72.89,16-09-2024,23-10-2024,15-04-2024,04-03-2024,3,50,FALSE,25.37,Online,Online
Txn_193,Cust_1227,Prod_11,15-04-2024,4,1.66,6.64,Online Payment,2,7.53,Failed,"48785 Bailey Camp Apt. 437 Corytown, OH 71411",7.45,99.37,14-08-2024,06-05-2024,04-07-2024,23-07-2024,3,34,FALSE,25.37,Other,
Txn_194,Cust_8356,Prod_11,02-08-2024,4,99.75,399,Credit Card,3,5,,"16264 Taylor Plains Apt. 031 Heatherview, OH 87661",7.45,49.88,07-08-2024,23-04-2024,22-02-2024,11-09-2024,3,50,FALSE,25.37,In-Store,In-Store
Txn_195,Cust_2042,Prod_39,11-06-2024,4,50.53,276.63,Cash,3,5,Pending,"91672 Richard Route South Austinshire, MH 92181",8.75,49.88,23-10-2024,23-10-2024,20-07-2024,09-09-2024,2.8,50,FALSE,8.11,Online,Online
Txn_196,Cust_75,Prod_11,23-10-2024,5,62.37,276.63,Online Payment,2,5,Failed,USNS Hicks FPO AA 11976,12.2,25.38,23-10-2024,23-10-2024,17-06-2024,25-07-2024,3,50,TRUE,22.01,Other,
Txn_197,Cust_8163,Prod_26,23-10-2024,10,50.53,276.63,Debit Card,2,3.5,Pending,USNV Oconnor FPO AE 54141,10.89,75.41,23-10-2024,09-01-2024,29-04-2024,08-07-2024,3.2,32,TRUE,27.48,Online,Online
Txn_198,Cust_2928,Prod_4,06-06-2024,5,50.53,276.63,Debit Card,3,5,Completed,"47638 Weaver Lake Vincenttown, FM 70586",8.31,91.12,08-10-2024,01-01-2024,21-08-2024,16-05-2024,3,50,TRUE,25.37,Online,Online
Txn_199,Cust_8148,Prod_17,07-06-2024,7,69.03,483.21,Online Payment,2,5,Pending,"6649 Shannon Plains Port Nicole, TX 18050",7.45,49.88,23-10-2024,12-05-2024,15-05-2024,06-08-2024,4.7,50,TRUE,0.89,Other,
Txn_200,Cust_8512,Prod_42,25-09-2024,5,76.97,276.63,Debit Card,2,7.53,,"9890 Alvarado Dale Apt. 218 Port Kimberly, ND 71820",7.45,7.29,23-10-2024,01-01-2024,28-08-2024,13-02-2024,3,83,FALSE,46.48,In-Store,In-Store
Txn_201,Cust_3141,Prod_50,01-02-2024,5,21.42,276.63,Other,2,5,Completed,"84089 Matthew Turnpike Suite 585 Brockstad, KY 36140",7.45,62.66,23-10-2024,23-10-2024,07-08-2024,16-06-2024,1.1,50,TRUE,25.37,Other,
Txn_202,Cust_1700,Prod_15,23-10-2024,5,20.91,276.63,Cash,2,5,Failed,"698 Michael Shoal North William, PR 58701",12.73,79.71,23-10-2024,21-01-2024,10-04-2024,23-07-2024,3,50,FALSE,25.37,Other,
Txn_203,Cust_7933,Prod_27,23-10-2024,5,3.44,276.63,Credit Card,3,7.53,Completed,"909 Robin Square West Savannah, AS 09605",7.45,49.88,23-10-2024,25-02-2024,05-07-2024,01-02-2024,3,50,FALSE,37.9,Other,
Txn_204,Cust_29,Prod_10,23-10-2024,3,99.79,299.37,Online Payment,2,7.53,Completed,"982 Gomez River South Brandonside, OH 42228",7.45,53.62,17-07-2024,15-08-2024,31-07-2024,13-08-2024,3.1,50,TRUE,25.37,In-Store,In-Store
Txn_205,Cust_7294,Prod_30,06-04-2024,5,8.61,276.63,Credit Card,3,5,Failed,USNV Humphrey FPO AA 28598,7.45,49.88,26-03-2024,14-02-2024,16-09-2024,25-08-2024,3,88,TRUE,25.37,Other,
Txn_206,Cust_8050,Prod_21,08-04-2024,5,50.53,276.63,Debit Card,2,7.53,Pending,Unit 4140 Box 9302 DPO AE 17381,7.45,49.88,02-05-2024,23-10-2024,02-03-2024,15-10-2024,3,99,TRUE,25.37,Other,
Txn_207,Cust_5979,Prod_25,23-10-2024,5,50.53,276.63,Other,2,5,Failed,"806 Wilson Isle Lake Mary, MH 15061",7.45,19.53,10-09-2024,04-03-2024,17-05-2024,29-05-2024,1.9,50,TRUE,25.37,Other,
