TransactionID,CustomerID,ProductID,TransactionDate,Quantity,PricePerUnit,TotalAmount,PaymentMethod,RegionID,Discount,TransactionStatus,ShippingAddress,ShippingCost,OrderNotes,RefundedAmount,ShippingDate,DeliveryDate,CreatedAt,UpdatedAt,ProductRating,LoyaltyPointsEarned,GiftCardUsed,GiftCardAmount,TransactionType
Txn_120,Cust_9159,Prod_43,,7.0,71.03,497.21000000000004,Online Payment,,,Failed,"5205 Vega Centers Suite 086 Taylorshire, PW 60218",,,11.21,,,2024-08-10,2024-06-04,4.3,37.0,True,,
Txn_121,Cust_2887,Prod_12,2024-09-20,9.0,,,Credit Card,1.0,-5.0,Pending,"496 Hickman Center Suite 128 Daniellefort, WA 17144",,,64.98,,2024-09-05,2024-04-14,2024-03-01,3.5,28.0,True,,In-Store
Txn_122,Cust_4433,Prod_14,2024-04-09,3.0,41.02,123.06,Cash,3.0,14.78,Failed,"PSC 8134, Box 5611 APO AA 71862",5.14,,89.78,2024-08-06,,2024-06-25,2024-02-13,1.2,62.0,True,,
Txn_123,Cust_902,Prod_44,,,,,Debit Card,2.0,-5.0,Pending,"38509 David Loop Suite 980 Cristianland, MP 13781",,Never or expert.,,2024-07-01,2024-02-09,2024-05-24,2024-04-27,,29.0,True,,Online
Txn_124,Cust_3993,Prod_25,,1.0,53.06,53.06,,3.0,0.23,,"245 James Fords East Davidburgh, NY 58070",4.31,,,2024-01-08,2024-02-24,2024-08-05,2024-01-16,3.5,,True,,In-Store
Txn_125,Cust_5016,Prod_22,,,40.26,,Cash,2.0,-5.0,Pending,"40460 Pollard Bypass Melvinland, CT 01786",,Environment once.,,2024-01-09,2024-03-21,2024-06-15,2024-05-07,,99.0,True,35.95,In-Store
Txn_126,Cust_169,Prod_12,2024-10-10,8.0,91.1,728.8,,2.0,11.91,Pending,"642 Vasquez Mountains Suite 214 Bradleyberg, MD 41443",,Including man pay.,98.92,,2024-08-05,2024-03-20,2024-01-10,5.0,8.0,False,33.87,In-Store
Txn_127,Cust_9022,Prod_14,2024-09-05,,37.75,,Credit Card,2.0,13.97,Pending,"97515 Holly Port Apt. 602 Danielchester, MN 50738",2.99,,,2024-01-09,2024-02-19,2024-08-20,2024-10-11,2.4,,True,0.36,
Txn_128,Cust_3450,Prod_19,,,64.96,,Credit Card,,-5.0,Pending,"094 Brandon Street Suite 464 Angelahaven, OR 48015",,,,,2024-07-19,2024-02-21,2024-10-05,,19.0,False,29.96,
Txn_129,Cust_7031,Prod_9,,5.0,3.09,15.45,Credit Card,3.0,10.7,,"58288 Washington Parkway Graceland, DE 33300",10.37,Before plant ever.,64.25,,,2024-08-21,2024-10-06,,,True,,Online
Txn_130,Cust_6367,Prod_3,2024-05-30,9.0,40.64,365.76,Debit Card,,1.28,,"505 Williams Landing Suite 045 Lake David, NY 63110",,Page simply along.,14.3,2024-05-23,,2024-10-15,2024-02-29,,,False,21.1,In-Store
Txn_131,Cust_1022,Prod_31,2024-05-26,10.0,,,Debit Card,2.0,,Failed,"0566 Hernandez Passage North Charles, OK 78291",4.8,,54.64,,2024-06-07,2024-05-01,2024-05-10,1.4,,False,,
Txn_132,Cust_2917,Prod_5,,8.0,,,,3.0,-5.0,Pending,"9470 Jesus Harbor Suite 884 South Sherry, SD 36927",,Fly political woman.,28.16,2024-05-22,,2024-07-17,2024-10-08,,,True,,
Txn_133,Cust_3776,Prod_6,2024-03-23,5.0,,,Cash,2.0,,Failed,"11770 Martinez Harbor Apt. 352 West Aaronchester, AL 23090",11.27,,,2024-01-14,,2024-10-03,2024-07-31,,94.0,False,23.74,
Txn_134,Cust_5553,Prod_43,2024-08-20,9.0,,,,,12.93,Completed,"469 Clay Village Suite 764 Port Stephanie, ND 09936",,,,2024-01-19,2024-07-23,2024-04-02,2024-08-15,,91.0,False,2.5,
Txn_135,Cust_4298,Prod_30,2024-05-13,6.0,64.04,384.24,Debit Card,2.0,-5.0,,"8629 Thompson Landing Margaretshire, MD 58140",,,99.2,,2024-04-25,2024-08-06,2024-04-25,,38.0,False,43.68,
Txn_136,Cust_7870,Prod_16,,9.0,,,,3.0,14.39,Completed,"54083 Moore Valley North Christopherchester, NJ 59389",3.39,,,2024-01-05,2024-09-12,2024-10-05,2024-01-10,4.4,,False,43.25,
Txn_137,Cust_9786,Prod_23,2024-06-03,2.0,11.51,23.02,Cash,,,Failed,"12755 Jeanne Route West Brooke, SD 77281",4.39,,83.08,2024-01-19,,2024-05-01,2024-05-08,1.1,76.0,True,,In-Store
Txn_138,Cust_9899,Prod_43,,6.0,,,Debit Card,,15.31,,"77577 Joshua Place Harrisborough, NV 72090",,,26.81,,,2024-01-20,2024-05-10,,75.0,True,,
Txn_139,Cust_4657,Prod_9,2024-08-21,1.0,,,Cash,3.0,-5.0,Completed,"406 Christopher Valley Martinton, VA 32347",2.67,,,2024-06-15,,2024-02-19,2024-09-25,,,True,,Online
Txn_140,Cust_5629,Prod_32,2024-09-09,8.0,,,Credit Card,2.0,-5.0,Failed,"19739 Miller Alley Suite 071 Chanbury, UT 44856",6.3,According prepare.,,2024-07-18,,2024-05-10,2024-05-04,,,True,,Online
Txn_141,Cust_3399,Prod_7,,5.0,,,Credit Card,,8.24,,"409 Ali Isle New Marcbury, VA 47624",,Start event peace.,,,,2024-04-30,2024-10-10,,,False,,
Txn_142,Cust_9666,Prod_36,2024-06-23,9.0,20.64,185.76,Cash,1.0,,Failed,"698 Martin Roads Christopherport, NC 08804",,Learn available.,,,2024-08-05,2024-09-19,2024-08-26,,92.0,True,,Online
Txn_143,Cust_8254,Prod_29,,,,,Online Payment,3.0,,Failed,"393 Flores Estate Adamsfurt, ND 80098",14.04,,0.63,,2024-02-19,2024-02-11,2024-09-16,,5.0,True,,In-Store
Txn_144,Cust_2024,Prod_9,,,,,Cash,2.0,,Pending,"062 Lawrence Stream South Thomasmouth, DC 80933",,Set reach father.,92.9,,,2024-01-16,2024-08-16,,,True,,In-Store
Txn_145,Cust_2485,Prod_5,,8.0,,,Debit Card,1.0,11.36,,"504 Emily Harbors Suite 266 Williamberg, NM 16107",,,,,2024-05-17,2024-03-30,2024-03-20,2.2,48.0,True,,Online
Txn_146,Cust_6335,Prod_1,,,,,Debit Card,2.0,,Completed,"8205 Ruiz Falls Johnburgh, MN 33162",8.57,,,,,2024-06-15,2024-03-03,4.0,,False,,
Txn_147,Cust_9309,Prod_16,2024-10-09,,,,Credit Card,3.0,0.97,,"639 Diane Estate Suite 708 Lake Codyview, NY 43423",10.83,Though sign police.,56.38,2024-04-03,,2024-02-14,2024-06-18,3.8,,False,8.04,
Txn_148,Cust_5027,Prod_25,2024-05-05,,20.02,,Credit Card,3.0,,,"20104 Robert Drive Apt. 041 New Juliastad, SC 80192",,Trade parent result.,,,2024-05-26,2024-05-12,2024-01-28,,,True,20.13,In-Store
Txn_149,Cust_409,Prod_2,2024-08-11,9.0,14.8,133.20000000000002,Cash,,10.26,,"4344 Alexis Islands Suite 014 Hodgefort, FM 24412",,Before fall only.,72.85,2024-09-25,,2024-06-07,2024-02-16,,,False,,Online
Txn_150,Cust_4927,Prod_42,,,,,,2.0,7.15,Completed,"791 Clark Skyway Suite 948 New Anthony, TN 45533",8.99,,,2024-05-27,,2024-02-22,2024-02-20,,63.0,False,19.53,In-Store
Txn_151,Cust_5116,Prod_1,,6.0,,,Online Payment,3.0,-5.0,Completed,"1744 William Row Apt. 758 South Meghan, NC 67588",1.74,,84.93,2024-05-08,,2024-04-12,2024-01-21,1.8,98.0,True,1.27,
Txn_152,Cust_8361,Prod_25,,,,,Credit Card,1.0,-5.0,Completed,"28985 Jason Forks Bruceberg, MS 51833",11.87,Daughter chair.,,2024-01-27,,2024-07-17,2024-02-10,,,True,,Online
Txn_153,Cust_7366,Prod_49,2024-09-05,9.0,96.41,867.6899999999999,Cash,2.0,11.42,Pending,"686 Mark Rapid South Priscillaview, GA 72958",,Dog him field throw.,23.87,,2024-01-04,2024-09-01,2024-05-21,3.0,,False,10.77,Online
Txn_154,Cust_6514,Prod_27,2024-06-01,,,,,3.0,-5.0,Completed,"413 Heather Mill Suite 764 Lake Victoriafort, MP 10281",14.76,Job final message.,15.51,2024-10-12,,2024-02-01,2024-06-16,4.8,75.0,True,,In-Store
Txn_155,Cust_7620,Prod_21,2024-01-22,2.0,,,Cash,3.0,-5.0,,"8950 Evans Throughway Suite 742 Eddiefort, NH 89061",,,,2024-06-01,2024-09-26,2024-02-03,2024-09-10,,71.0,True,,
Txn_156,Cust_5500,Prod_5,,5.0,37.11,185.55,Debit Card,3.0,14.41,,"39919 Ashley Flat Suite 439 East Adamborough, SD 37100",,Item site week.,,2024-07-10,2024-05-26,2024-01-25,2024-01-16,1.4,56.0,True,6.38,Online
Txn_157,Cust_1279,Prod_43,2024-05-30,,,,Online Payment,3.0,,,"4130 Alvarado Lake Suite 845 Wilsonview, NC 80995",6.54,,99.23,2024-09-30,,2024-05-28,2024-08-06,,,False,,
Txn_158,Cust_7270,Prod_47,2024-08-01,2.0,35.38,70.76,Cash,,4.14,,"20097 Hansen Wells Hodgesshire, OK 48074",12.73,Economy sport.,11.63,,,2024-09-28,2024-06-26,1.8,,True,6.94,In-Store
Txn_159,Cust_3517,Prod_20,2024-06-09,2.0,57.84,115.68,Online Payment,3.0,,Failed,"2950 Olson Ramp Suite 111 Brianside, OR 88573",13.22,Series own against.,,2024-04-20,2024-07-04,2024-01-31,2024-06-14,3.2,,True,,In-Store
Txn_160,Cust_7876,Prod_38,2024-02-26,,13.61,,Cash,2.0,,,"21816 Hernandez Manor Apt. 577 North Heatherbury, LA 79307",,Property number.,,2024-01-16,2024-04-20,2024-03-02,2024-09-22,,,True,12.31,
Txn_161,Cust_8904,Prod_15,,,,,Credit Card,,-5.0,Pending,"94925 Blake Hollow Suite 390 West Gerald, PR 41058",10.13,Performance PM.,74.79,,,2024-09-26,2024-05-24,3.3,66.0,True,,In-Store
Txn_162,Cust_5156,Prod_4,,5.0,30.12,150.6,Cash,2.0,-5.0,Failed,"8201 Rowe Unions Suite 271 Port Veronicamouth, MP 57025",,,29.83,,2024-04-20,2024-07-31,2024-02-18,1.9,,False,19.78,Online
Txn_163,Cust_6931,Prod_9,2024-01-17,,61.81,,Cash,1.0,0.56,Pending,"57538 Jenkins Ports New Nicole, WV 06813",,International still.,,2024-03-08,,2024-06-13,2024-02-18,2.8,,False,43.77,Online
Txn_164,Cust_9272,Prod_5,2024-07-15,6.0,,,Cash,2.0,,Failed,"16247 Charles Summit North Isaiahland, LA 99562",11.81,Response section.,,,2024-02-12,2024-08-17,2024-02-22,,,True,7.13,Online
Txn_165,Cust_4203,Prod_24,,8.0,,,Cash,1.0,18.7,Pending,"3422 Ana Haven New Jennifer, GA 28436",,Believe capital.,99.09,,,2024-01-20,2024-08-05,3.4,86.0,False,11.58,Online
Txn_166,Cust_4525,Prod_2,,4.0,97.72,390.88,Online Payment,1.0,11.7,Failed,USNV Lang FPO AE 58046,4.86,City left four.,,2024-08-15,,2024-01-24,2024-01-29,1.7,,False,26.17,
Txn_167,Cust_9170,Prod_19,,,,,Debit Card,1.0,9.73,Pending,"8940 Megan Creek Lake Dylan, SD 22693",,Account agency cold.,,,2024-03-15,2024-08-05,2024-05-09,,68.0,False,19.04,Online
Txn_168,Cust_3503,Prod_47,,,,,Cash,,,,"52335 Hunter Trafficway Suite 899 Jayport, TN 77543",,College also off.,,,2024-02-28,2024-09-06,2024-03-19,2.8,,True,13.71,
Txn_169,Cust_8354,Prod_20,,,,,Credit Card,2.0,-5.0,Completed,"956 Mathews Inlet Suite 134 Stonefort, WA 96125",9.75,,,2024-10-13,,2024-06-24,2024-04-04,3.4,5.0,False,49.9,
Txn_170,Cust_8161,Prod_5,2024-06-20,10.0,,,Credit Card,2.0,-5.0,,"76744 Young Flats Apt. 253 Dianeberg, IN 37523",,,71.13,,2024-08-30,2024-05-30,2024-04-10,3.4,96.0,True,,
Txn_171,Cust_1553,Prod_17,2024-09-02,,,,Cash,,14.81,Completed,"275 Brandy Hills Apt. 867 New Emilyton, IL 08322",,,,,,2024-01-26,2024-06-12,1.4,77.0,False,25.67,
Txn_172,Cust_5093,Prod_2,,,54.05,,,1.0,,Completed,"540 Lam Drive Apt. 644 East Tiffanyshire, IA 93953",9.71,Heavy south among.,,2024-05-13,,2024-07-28,2024-01-26,3.2,35.0,False,,Online
Txn_173,Cust_4581,Prod_6,,8.0,,,,1.0,-5.0,Completed,"1437 Donna Extension Suite 883 West Debra, AR 57919",3.51,,,2024-09-17,2024-03-05,2024-05-31,2024-05-14,4.1,85.0,False,12.05,Online
Txn_174,Cust_3497,Prod_47,2024-08-25,,,,Online Payment,,,,"80779 Heather Prairie Suite 770 New Ryanfurt, SC 13143",,Sit sister low.,62.87,,,2024-02-28,2024-05-27,2.2,,False,,In-Store
Txn_175,Cust_1240,Prod_31,,6.0,25.88,155.28,,,-5.0,Failed,"189 Brittney Club Suite 711 Barnettville, NY 33900",,,,2024-06-20,2024-07-07,2024-05-21,2024-09-06,4.2,58.0,False,,Online
Txn_176,Cust_8689,Prod_35,,3.0,37.75,113.25,Online Payment,2.0,1.06,,"2077 Christopher Pass Lindaville, MA 73240",,,37.74,,,2024-05-20,2024-09-30,2.9,40.0,True,2.61,Online
Txn_177,Cust_6172,Prod_2,,1.0,75.39,75.39,Cash,2.0,,Pending,"27540 Clark Curve Suite 564 North Timothy, DE 22868",10.8,Box recently season.,2.5,2024-06-20,2024-03-05,2024-02-07,2024-04-01,2.9,41.0,False,,Online
Txn_178,Cust_7121,Prod_35,2024-06-04,,,,Debit Card,3.0,-5.0,,"75438 Davis Creek Suite 259 New Monica, NY 47651",,,,2024-05-25,2024-07-02,2024-01-13,2024-02-07,3.5,2.0,False,,
Txn_179,Cust_8200,Prod_12,,5.0,41.53,207.65,Cash,2.0,17.24,Pending,"102 Rocha Spring New Marisa, AS 33840",13.33,,,,,2024-06-11,2024-06-15,1.8,64.0,False,8.54,Online
Txn_180,Cust_3663,Prod_14,,,,,Debit Card,3.0,,Failed,"59718 Hampton Walk Apt. 448 Heatherberg, MH 31371",8.08,,88.75,,,2024-03-08,2024-01-08,3.1,84.0,False,,
Txn_181,Cust_8024,Prod_26,,4.0,82.86,331.44,Debit Card,,,,USCGC Smith FPO AA 91877,1.81,None clear member.,79.38,2024-02-01,,2024-06-18,2024-09-23,,99.0,False,11.56,In-Store
Txn_182,Cust_1434,Prod_4,2024-08-19,1.0,,,Credit Card,,-5.0,Failed,"6384 Bryan Lock Apt. 523 Fisherton, IL 47804",,,94.63,2024-02-17,2024-08-13,2024-07-26,2024-06-19,2.6,,True,11.6,Online
Txn_183,Cust_3332,Prod_3,,,,,,1.0,,Pending,"843 Rojas Mountain Apt. 673 Williamside, SC 54215",6.55,Understand federal.,,,2024-02-05,2024-07-12,2024-04-01,3.0,,True,,Online
Txn_184,Cust_9950,Prod_36,,,,,Online Payment,2.0,0.31,Pending,"8238 Robert Oval Lake Thomasmouth, CT 33001",1.26,She participant.,,,,2024-06-30,2024-02-14,3.3,8.0,False,,
Txn_185,Cust_5346,Prod_45,,5.0,,,Cash,1.0,4.54,Failed,"855 Brooke Fields Kiddside, SC 43476",11.92,Catch health bad.,,,2024-06-30,2024-05-25,2024-07-03,,,True,41.28,
Txn_186,Cust_3113,Prod_6,,,79.53,,Online Payment,,,,"038 Scott Loaf West Adamville, MA 65529",,Election energy.,98.73,2024-08-14,2024-04-09,2024-06-04,2024-04-08,2.4,,False,,Online
Txn_187,Cust_7381,Prod_16,2024-04-23,,77.05,,Cash,3.0,9.25,,"4039 Lee Neck Lanceborough, PA 79589",,,98.75,,,2024-05-19,2024-07-13,4.9,,True,3.1,Online
Txn_188,Cust_881,Prod_42,,7.0,,,Online Payment,,5.25,Pending,"625 Ward Mountain Suite 320 Angelaville, AS 69927",5.34,Majority throughout.,,,,2024-08-22,2024-04-29,4.7,,False,,In-Store
Txn_189,Cust_7309,Prod_4,2024-05-06,,17.74,,Debit Card,2.0,12.93,Completed,"71392 Lowery Ridge Apt. 886 Port Philip, OH 01612",,,16.95,2024-08-03,2024-08-22,2024-03-17,2024-01-09,,5.0,True,,In-Store
Txn_190,Cust_5643,Prod_16,,,,,,,,Failed,"1480 Landry Meadows New Sergio, TX 80380",,Hold or although.,83.61,,2024-08-09,2024-01-06,2024-09-28,2.2,,False,,In-Store
Txn_191,Cust_6640,Prod_1,2024-06-07,,39.34,,Debit Card,,0.54,Pending,"4181 Jason Coves Apt. 783 Lake Lisa, GA 19342",,,,,,2024-10-13,2024-06-16,5.0,,True,,
Txn_192,Cust_3882,Prod_13,,7.0,62.45,437.15000000000003,Debit Card,2.0,-5.0,Completed,USNV Hernandez FPO AE 29612,,,72.89,2024-09-16,,2024-04-15,2024-03-04,,,False,,Online
Txn_193,Cust_1227,Prod_11,2024-04-15,4.0,1.66,6.64,Online Payment,2.0,,Failed,"48785 Bailey Camp Apt. 437 Corytown, OH 71411",,,99.37,2024-08-14,2024-05-06,2024-07-04,2024-07-23,,34.0,False,,
Txn_194,Cust_8356,Prod_11,2024-08-02,4.0,99.75,399.0,Credit Card,3.0,-5.0,,"16264 Taylor Plains Apt. 031 Heatherview, OH 87661",,,,2024-08-07,2024-04-23,2024-02-22,2024-09-11,,,False,,In-Store
Txn_195,Cust_2042,Prod_39,2024-06-11,4.0,,,Cash,3.0,-5.0,Pending,"91672 Richard Route South Austinshire, MH 92181",8.75,,,,,2024-07-20,2024-09-09,2.8,,False,8.11,Online
Txn_196,Cust_75,Prod_11,,,62.37,,Online Payment,,-5.0,Failed,USNS Hicks FPO AA 11976,12.2,Benefit mouth need.,25.38,,,2024-06-17,2024-07-25,,,True,22.01,
Txn_197,Cust_8163,Prod_26,,10.0,,,Debit Card,2.0,3.5,Pending,USNV Oconnor FPO AE 54141,10.89,,75.41,,2024-01-09,2024-04-29,2024-07-08,3.2,32.0,True,27.48,Online
Txn_198,Cust_2928,Prod_4,2024-06-06,,,,Debit Card,3.0,-5.0,Completed,"47638 Weaver Lake Vincenttown, FM 70586",8.31,Special difficult.,91.12,2024-10-08,2024-01-01,2024-08-21,2024-05-16,,,True,,Online
Txn_199,Cust_8148,Prod_17,2024-06-07,7.0,69.03,483.21000000000004,Online Payment,,-5.0,Pending,"6649 Shannon Plains Port Nicole, TX 18050",,Next or business.,,,2024-05-12,2024-05-15,2024-08-06,4.7,,True,0.89,
Txn_200,Cust_8512,Prod_42,2024-09-25,,76.97,,Debit Card,,,,"9890 Alvarado Dale Apt. 218 Port Kimberly, ND 71820",,At star article.,7.29,,2024-01-01,2024-08-28,2024-02-13,,83.0,False,46.48,In-Store
Txn_201,Cust_3141,Prod_50,2024-02-01,,21.42,,,,-5.0,Completed,"84089 Matthew Turnpike Suite 585 Brockstad, KY 36140",,,62.66,,,2024-08-07,2024-06-16,1.1,,True,,
Txn_202,Cust_1700,Prod_15,,,20.91,,Cash,,-5.0,Failed,"698 Michael Shoal North William, PR 58701",12.73,Democrat view quite.,79.71,,2024-01-21,2024-04-10,2024-07-23,,,False,,
Txn_203,Cust_7933,Prod_27,,,3.44,,Credit Card,3.0,,Completed,"909 Robin Square West Savannah, AS 09605",,Yourself here.,,,2024-02-25,2024-07-05,2024-02-01,,,False,37.9,
Txn_204,Cust_29,Prod_10,,3.0,99.79,299.37,Online Payment,,,Completed,"982 Gomez River South Brandonside, OH 42228",,Threat rather have.,53.62,2024-07-17,2024-08-15,2024-07-31,2024-08-13,3.1,,True,,In-Store
Txn_205,Cust_7294,Prod_30,2024-04-06,,8.61,,Credit Card,3.0,-5.0,Failed,USNV Humphrey FPO AA 28598,,Sometimes dark back.,,2024-03-26,2024-02-14,2024-09-16,2024-08-25,,88.0,True,,
Txn_206,Cust_8050,Prod_21,2024-04-08,,,,Debit Card,2.0,,Pending,Unit 4140 Box 9302 DPO AE 17381,,Official herself.,,2024-05-02,,2024-03-02,2024-10-15,,99.0,True,,
Txn_207,Cust_5979,Prod_25,,,,,,2.0,-5.0,Failed,"806 Wilson Isle Lake Mary, MH 15061",,,19.53,2024-09-10,2024-03-04,2024-05-17,2024-05-29,1.9,,True,,
Txn_208,Cust_2489,Prod_9,2024-08-02,,49.9,,,1.0,,Pending,"4093 Roger Lodge Suite 386 Wrightland, MN 55222",,,63.13,,2024-08-17,2024-09-29,2024-02-02,,28.0,True,18.72,Online
Txn_209,Cust_5564,Prod_38,,1.0,,,Cash,1.0,-5.0,,"515 James Lakes Port Stephanie, IL 35697",2.51,,,2024-03-19,2024-04-20,2024-06-05,2024-03-07,,76.0,False,,In-Store
Txn_210,Cust_622,Prod_45,,,75.25,,Credit Card,,,Failed,"10926 Brittany Extension Mullinsburgh, NH 98520",5.58,,,,2024-05-17,2024-04-26,2024-07-07,,99.0,True,,In-Store
Txn_211,Cust_8506,Prod_31,2024-08-02,6.0,66.18,397.08000000000004,Debit Card,3.0,-5.0,Pending,"31296 Lisa Lodge Damonborough, OK 08030",4.92,,50.08,2024-02-05,,2024-02-16,2024-08-05,,17.0,False,,
Txn_212,Cust_2217,Prod_38,,,8.41,,Online Payment,3.0,11.94,,"64217 Horton Heights Apt. 934 Adamschester, NV 87288",,,26.16,,,2024-05-11,2024-05-13,2.1,,True,35.96,In-Store
Txn_213,Cust_7045,Prod_8,2024-01-03,9.0,,,,3.0,,Failed,USCGC Marquez FPO AP 88522,13.18,Heavy civil must.,15.83,,2024-03-05,2024-02-08,2024-09-15,,66.0,False,13.87,Online
Txn_214,Cust_6168,Prod_29,2024-06-19,7.0,,,Credit Card,1.0,-5.0,Failed,"804 Crystal Land Fishertown, MI 33671",,,9.58,2024-08-25,,2024-09-24,2024-05-10,,,False,,
Txn_215,Cust_7593,Prod_41,,,69.46,,Cash,1.0,,,"816 Johnson Cape Port Sabrinatown, SC 53850",3.82,Pressure building.,52.85,2024-03-30,2024-04-12,2024-05-25,2024-04-09,,,False,,
Txn_216,Cust_7349,Prod_44,,8.0,52.48,419.84,Debit Card,,,Completed,"3269 Christopher Hills Jenniferfort, GA 26701",,Lot president rule.,,,2024-04-26,2024-10-08,2024-06-29,1.0,,False,,In-Store
Txn_217,Cust_4453,Prod_12,,,,,,,,Completed,"7182 Torres Summit Suite 846 Weissside, NC 79497",,,,2024-10-10,2024-04-01,2024-04-21,2024-05-12,1.7,49.0,False,12.67,Online
Txn_218,Cust_3623,Prod_3,,,,,,1.0,-5.0,Completed,"9050 Michelle Meadows Suite 887 Julieburgh, OK 95505",,Citizen situation.,0.59,2024-09-07,,2024-03-06,2024-01-22,2.8,48.0,False,29.11,In-Store
Txn_219,Cust_9673,Prod_47,,,,,,2.0,5.0,,"98876 White Shores Apt. 863 Russellshire, NH 76120",,,37.36,2024-06-25,,2024-04-06,2024-02-08,4.5,11.0,False,35.99,
Txn_220,Cust_7101,Prod_43,2024-09-01,9.0,,,Online Payment,2.0,18.46,Completed,"107 Karen Islands Apt. 359 West Joshuaborough, MT 32066",12.19,,,2024-04-13,2024-03-06,2024-04-21,2024-08-16,3.3,,False,27.53,Online
Txn_221,Cust_9087,Prod_33,,4.0,,,Online Payment,2.0,8.9,Failed,"68167 Shannon Divide Port Troy, ID 60896",,Use history large.,,,2024-03-21,2024-05-24,2024-06-10,,45.0,False,5.56,
Txn_222,Cust_486,Prod_16,,5.0,,,Online Payment,,18.18,Pending,"731 Ruben Row Coreyland, CA 50878",6.58,Direction reason.,34.87,2024-03-21,2024-09-20,2024-01-26,2024-01-07,,,False,12.95,Online
Txn_223,Cust_9597,Prod_34,,,,,Cash,,-5.0,,"122 Kathleen Mall Port Ericville, MS 72425",9.64,,,2024-05-21,,2024-02-24,2024-08-16,4.4,52.0,True,,Online
Txn_224,Cust_2929,Prod_10,2024-01-21,6.0,67.24,403.43999999999994,Credit Card,2.0,-5.0,Failed,"36170 Leblanc Expressway Apt. 950 New Ebony, DC 26766",,,,,,2024-03-27,2024-02-20,,,True,,Online
Txn_225,Cust_4189,Prod_13,,,,,Credit Card,,-5.0,Pending,"607 Gibson Plain Suite 197 Port Timothy, VI 46761",,Bank provide why.,74.96,2024-09-28,2024-05-05,2024-02-20,2024-05-30,,18.0,True,,In-Store
Txn_226,Cust_816,Prod_25,,9.0,92.43,831.8700000000001,Credit Card,2.0,,,"54155 Watson Ville Apt. 888 Fischershire, WY 34733",2.95,Arm matter.,,2024-01-16,2024-01-18,2024-02-03,2024-01-05,2.8,77.0,True,,Online
Txn_227,Cust_6444,Prod_26,,8.0,,,Credit Card,,,Failed,"647 Cruz Plaza Suite 799 Lake Tina, VA 58702",,,92.29,2024-03-26,,2024-06-10,2024-06-06,3.1,74.0,True,15.96,Online
Txn_228,Cust_5619,Prod_47,,,61.37,,,2.0,,Completed,"126 Brown Crossroad Ashleyberg, WY 90691",1.86,Few early Mrs court.,,,,2024-09-03,2024-01-25,1.9,62.0,True,16.75,Online
Txn_229,Cust_9392,Prod_9,,2.0,,,Online Payment,2.0,15.07,Pending,"354 Steven Extensions Apt. 949 West Tina, CO 79858",,,13.11,,2024-01-06,2024-03-17,2024-03-15,,85.0,False,39.74,
Txn_230,Cust_2571,Prod_16,2024-10-01,7.0,,,Credit Card,2.0,-5.0,,"8041 Tate Trail Suite 544 Hoffmanburgh, ID 16671",,Back American learn.,52.28,2024-09-04,2024-07-11,2024-02-26,2024-02-24,1.6,,False,,In-Store
Txn_231,Cust_6740,Prod_35,2024-04-27,,,,,1.0,,Pending,"151 Tamara Wells North Mackenziestad, IL 60943",,Share general with.,,,2024-07-18,2024-04-01,2024-07-25,4.0,,False,8.91,In-Store
Txn_232,Cust_2080,Prod_24,,8.0,,,Credit Card,1.0,,Completed,"3185 Alan Islands Apt. 993 Fisherberg, DC 71085",6.67,,12.11,2024-08-06,,2024-03-14,2024-05-04,1.1,,True,22.05,
Txn_233,Cust_1369,Prod_28,,,89.96,,Debit Card,1.0,17.35,Pending,"32931 Shannon Manor Apt. 351 New Sarabury, SD 11906",,Stage bar follow.,,,,2024-08-20,2024-07-25,,33.0,False,31.69,Online
Txn_234,Cust_1414,Prod_37,2024-02-25,,35.02,,Cash,2.0,17.52,Failed,"8490 Brian Alley Suite 795 Ryanside, MN 12079",,,,,2024-06-17,2024-09-06,2024-03-21,4.2,52.0,True,,In-Store
Txn_235,Cust_9361,Prod_35,2024-10-10,2.0,28.52,57.04,,1.0,13.38,,Unit 1769 Box 3735 DPO AE 90085,10.54,,,2024-06-07,,2024-04-30,2024-01-02,4.8,,False,,
Txn_236,Cust_9339,Prod_5,2024-10-09,,,,,2.0,-5.0,Pending,"0397 Kevin Via Heatherborough, OH 77043",,,98.49,2024-02-02,2024-04-22,2024-02-02,2024-02-17,,,True,,In-Store
Txn_237,Cust_2000,Prod_29,2024-05-13,3.0,64.29,192.87,,1.0,-5.0,Completed,"20213 Derek Manors Villarrealtown, VT 98201",,Coach what even.,,,,2024-08-29,2024-08-20,,,True,24.78,Online
Txn_238,Cust_8708,Prod_30,2024-08-12,5.0,,,,,-5.0,Pending,Unit 8517 Box 8015 DPO AP 37867,3.47,Them best me bill.,55.2,,2024-03-21,2024-05-04,2024-01-03,4.4,79.0,True,,Online
Txn_239,Cust_4355,Prod_36,2024-06-18,,,,Credit Card,1.0,12.85,,"2586 Serrano Mews East Kimberlychester, KS 16784",,Easy test town.,34.45,2024-04-06,,2024-02-02,2024-06-01,,,False,7.93,Online
Txn_240,Cust_2840,Prod_32,2024-10-04,5.0,53.89,269.45,Online Payment,1.0,16.53,Failed,"908 Mooney Viaduct Apt. 026 Webstermouth, FL 83337",,,96.31,2024-06-25,,2024-04-16,2024-10-12,,,True,20.93,
